dt,dt_iso,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1526583600,2018-05-17 19:00:00 +0000 UTC,2964574,,,,285.28,284.15,286.15,1027,,,62,5,100,,,,,,,,,40,802,Clouds,scattered clouds,03d
1526587200,2018-05-17 20:00:00 +0000 UTC,2964574,,,,283.85,282.15,285.15,1026,,,66,4,110,,,,,,,,,75,803,Clouds,broken clouds,04d
1526590800,2018-05-17 21:00:00 +0000 UTC,2964574,,,,282.28,281.15,283.15,1027,,,61,3,110,,,,,,,,,75,803,Clouds,broken clouds,04n
1526594400,2018-05-17 22:00:00 +0000 UTC,2964574,,,,280.67,279.15,282.15,1027,,,75,3,120,,,,,,,,,75,803,Clouds,broken clouds,04n
1526598000,2018-05-17 23:00:00 +0000 UTC,2964574,,,,279.85,278.15,281.15,1026,,,86,3,120,,,,,,,,,75,803,Clouds,broken clouds,04n
1526601600,2018-05-18 00:00:00 +0000 UTC,2964574,,,,279.28,278.15,280.15,1026,,,86,2,120,,,,,,,,,75,803,Clouds,broken clouds,04n
1526605200,2018-05-18 01:00:00 +0000 UTC,2964574,,,,277.42,275.15,279.15,1026,,,93,1,120,,,,,,,,,75,803,Clouds,broken clouds,04n
1526608800,2018-05-18 02:00:00 +0000 UTC,2964574,,,,276.15,276.15,276.15,1025,,,93,0,360,,,,,,,,,75,803,Clouds,broken clouds,04n
1526612400,2018-05-18 03:00:00 +0000 UTC,2964574,,,,277.15,277.15,277.15,1025,,,93,0,300,,,,,,,,,75,803,Clouds,broken clouds,04n
1526616000,2018-05-18 04:00:00 +0000 UTC,2964574,,,,278.85,277.15,280.15,1025,,,100,1,300,,,,,,,,,75,803,Clouds,broken clouds,04n
1526619600,2018-05-18 05:00:00 +0000 UTC,2964574,,,,278.15,278.15,278.15,1025,,,86,0,360,,,,,,,,,75,803,Clouds,broken clouds,04n
1526623200,2018-05-18 06:00:00 +0000 UTC,2964574,,,,278.72,278.15,279.15,1025,,,80,1,250,,,,,,,,,75,803,Clouds,broken clouds,04d
1526626800,2018-05-18 07:00:00 +0000 UTC,2964574,,,,282.58,282.15,283.15,1025,,,57,1,0,,,,,,,,,75,803,Clouds,broken clouds,04d
1526630400,2018-05-18 08:00:00 +0000 UTC,2964574,,,,285.04,284.15,286.15,1025,,,50,1,140,,,,,,,,,75,803,Clouds,broken clouds,04d
1526634000,2018-05-18 09:00:00 +0000 UTC,2964574,,,,286.64,286.15,287.15,1025,,,44,2,120,,,,,,,,,75,803,Clouds,broken clouds,04d
1526637600,2018-05-18 10:00:00 +0000 UTC,2964574,,,,288.64,288.15,289.15,1025,,,38,2,100,,,,,,,,,75,803,Clouds,broken clouds,04d
1526641200,2018-05-18 11:00:00 +0000 UTC,2964574,,,,289.58,289.15,290.15,1025,,,45,4,110,,,,,,,,,75,803,Clouds,broken clouds,04d
1526644800,2018-05-18 12:00:00 +0000 UTC,2964574,,,,289.6,289.15,290.15,1024,,,45,4,230,,,,,,,,,75,803,Clouds,broken clouds,04d
1526648400,2018-05-18 13:00:00 +0000 UTC,2964574,,,,289.66,289.15,290.15,1025,,,31,5,130,,,,,,,,,75,803,Clouds,broken clouds,04d
1526652000,2018-05-18 14:00:00 +0000 UTC,2964574,,,,290.16,289.15,291.15,1024,,,38,4,120,,,,,,,,,75,803,Clouds,broken clouds,04d
1526655600,2018-05-18 15:00:00 +0000 UTC,2964574,,,,290.16,289.15,291.15,1024,,,36,5,130,,,,,,,,,75,803,Clouds,broken clouds,04d
1526659200,2018-05-18 16:00:00 +0000 UTC,2964574,,,,290.72,290.15,291.15,1024,,,90,6,140,,,,,,,,,75,803,Clouds,broken clouds,04d
1526662800,2018-05-18 17:00:00 +0000 UTC,2964574,,,,290.29,289.15,291.15,1024,,,26,6,140,,,,,,,,,75,803,Clouds,broken clouds,04d
1526666400,2018-05-18 18:00:00 +0000 UTC,2964574,,,,289.28,288.15,290.15,1024,,,38,5,140,,,,,,,,,75,803,Clouds,broken clouds,04d
1526670000,2018-05-18 19:00:00 +0000 UTC,2964574,,,,288.28,287.15,289.15,1024,,,50,5,140,,,,,,,,,75,803,Clouds,broken clouds,04d
1526673600,2018-05-18 20:00:00 +0000 UTC,2964574,,,,287.85,286.15,289.15,1024,,,62,4,130,,,,,,,,,75,803,Clouds,broken clouds,04d
1526677200,2018-05-18 21:00:00 +0000 UTC,2964574,,,,286.85,285.15,288.15,1024,,,71,3,130,,,,,,,,,75,803,Clouds,broken clouds,04n
1526680800,2018-05-18 22:00:00 +0000 UTC,2964574,,,,285.85,284.15,287.15,1023,,,76,2,150,,,,,,,,,75,803,Clouds,broken clouds,04n
1526684400,2018-05-18 23:00:00 +0000 UTC,2964574,,,,283.28,282.15,284.15,1023,,,87,1,130,,,,,,,,,75,803,Clouds,broken clouds,04n
1526688000,2018-05-19 00:00:00 +0000 UTC,2964574,,,,281.42,279.15,283.15,1023,,,93,0,170,,,,,,,,,40,802,Clouds,scattered clouds,03n
1526691600,2018-05-19 01:00:00 +0000 UTC,2964574,,,,281.41,279.15,283.15,1023,,,93,1,300,,,,,,,,,40,802,Clouds,scattered clouds,03n
1526695200,2018-05-19 02:00:00 +0000 UTC,2964574,,,,280.98,278.15,283.15,1023,,,100,0,300,,,,,,,,,40,802,Clouds,scattered clouds,03n
1526698800,2018-05-19 03:00:00 +0000 UTC,2964574,,,,281.42,279.15,283.15,1022,,,100,0,300,,,,,,,,,40,802,Clouds,scattered clouds,03n
1526702400,2018-05-19 04:00:00 +0000 UTC,2964574,,,,280.41,278.15,282.15,1022,,,93,1,300,,,,,,,,,40,802,Clouds,scattered clouds,03n
1526706000,2018-05-19 05:00:00 +0000 UTC,2964574,,,,280.55,277.15,283.15,1022,,,100,1,130,,,,,,,,,20,801,Clouds,few clouds,02d
1526709600,2018-05-19 06:00:00 +0000 UTC,2964574,,,,280.28,279.15,281.15,1022,,,93,1,300,,,,,,,,,20,801,Clouds,few clouds,02d
1526713200,2018-05-19 07:00:00 +0000 UTC,2964574,,,,283.02,282.15,284.15,1022,,,81,2,280,,,,,,,,,20,801,Clouds,few clouds,02d
1526716800,2018-05-19 08:00:00 +0000 UTC,2964574,,,,287.15,287.15,287.15,1022,,,47,1,320,,,,,,,,,20,801,Clouds,few clouds,02d
1526720400,2018-05-19 09:00:00 +0000 UTC,2964574,,,,288.15,288.15,288.15,1022,,,38,2,250,,,,,,,,,20,801,Clouds,few clouds,02d
1526724000,2018-05-19 10:00:00 +0000 UTC,2964574,,,,289.58,289.15,290.15,1022,,,25,4,220,,,,,,,,,75,803,Clouds,broken clouds,04d
1526727600,2018-05-19 11:00:00 +0000 UTC,2964574,,,,290.58,290.15,291.15,1022,,,34,3,140,,,,,,,,,75,803,Clouds,broken clouds,04d
1526731200,2018-05-19 12:00:00 +0000 UTC,2964574,,,,291.02,290.15,292.15,1021,,,42,4,130,,,,,,,,,75,803,Clouds,broken clouds,04d
1526734800,2018-05-19 13:00:00 +0000 UTC,2964574,,,,292.15,292.15,292.15,1021,,,48,6,230,,,,,,,,,75,803,Clouds,broken clouds,04d
1526738400,2018-05-19 14:00:00 +0000 UTC,2964574,,,,291.58,291.15,292.15,1020,,,45,8,240,,,,,,,,,75,803,Clouds,broken clouds,04d
1526742000,2018-05-19 15:00:00 +0000 UTC,2964574,,,,293.15,293.15,293.15,1020,,,42,7,240,,,,,,,,,75,803,Clouds,broken clouds,04d
1526745600,2018-05-19 16:00:00 +0000 UTC,2964574,,,,292.15,292.15,292.15,1019,,,48,8,220,,,,,,,,,75,803,Clouds,broken clouds,04d
1526749200,2018-05-19 17:00:00 +0000 UTC,2964574,,,,291.15,291.15,291.15,1019,,,48,7,220,,,,,,,,,75,803,Clouds,broken clouds,04d
1526752800,2018-05-19 18:00:00 +0000 UTC,2964574,,,,290.15,290.15,290.15,1019,,,51,5,220,,,,,,,,,75,803,Clouds,broken clouds,04d
1526756400,2018-05-19 19:00:00 +0000 UTC,2964574,,,,289.15,289.15,289.15,1019,,,51,6,220,,,,,,,,,75,803,Clouds,broken clouds,04d
1526760000,2018-05-19 20:00:00 +0000 UTC,2964574,,,,288.64,288.15,289.15,1019,,,48,7,220,,,,,,,,,0,800,Clear,Sky is Clear,01d
1526763600,2018-05-19 21:00:00 +0000 UTC,2964574,,,,287.58,287.15,288.15,1019,,,47,5,190,,,,,,,,,0,800,Clear,Sky is Clear,01n
1526767200,2018-05-19 22:00:00 +0000 UTC,2964574,,,,286.58,286.15,287.15,1019,,,50,3,170,,,,,,,,,0,800,Clear,Sky is Clear,01n
1526770800,2018-05-19 23:00:00 +0000 UTC,2964574,,,,287.15,287.15,287.15,1019,,,47,4,190,,,,,,,,,0,800,Clear,Sky is Clear,01n
1526774400,2018-05-20 00:00:00 +0000 UTC,2964574,,,,286.58,286.15,287.15,1018,,,44,7,200,,,,,,,,,0,800,Clear,Sky is Clear,01n
1526778000,2018-05-20 01:00:00 +0000 UTC,2964574,,,,286.58,286.15,287.15,1018,,,44,6,210,,,,,,,,,0,800,Clear,Sky is Clear,01n
1526781600,2018-05-20 02:00:00 +0000 UTC,2964574,,,,286.58,286.15,287.15,1018,,,44,4,200,,,,,,,,,0,800,Clear,Sky is Clear,01n
1526785200,2018-05-20 03:00:00 +0000 UTC,2964574,,,,286.58,286.15,287.15,1018,,,44,3,200,,,,,,,,,0,800,Clear,Sky is Clear,01n
1526788800,2018-05-20 04:00:00 +0000 UTC,2964574,,,,286.15,286.15,286.15,1018,,,50,3,160,,,,,,,,,0,800,Clear,Sky is Clear,01n
1526792400,2018-05-20 05:00:00 +0000 UTC,2964574,,,,285.72,285.15,286.15,1018,,,62,2,140,,,,,,,,,0,800,Clear,Sky is Clear,01d
1526796000,2018-05-20 06:00:00 +0000 UTC,2964574,,,,285.15,285.15,285.15,1018,,,76,2,180,,,,,,,,,75,500,Rain,light rain,10d
1526799600,2018-05-20 07:00:00 +0000 UTC,2964574,,,,285.64,285.15,286.15,1018,,,62,3,170,,,,,,,,,0,500,Rain,light rain,10d
1526803200,2018-05-20 08:00:00 +0000 UTC,2964574,,,,287.02,286.15,288.15,1018,,,62,2,160,,,,,,,,,75,803,Clouds,broken clouds,04d
1526806800,2018-05-20 09:00:00 +0000 UTC,2964574,,,,286.58,286.15,287.15,1018,,,71,4,140,,,,,,,,,75,803,Clouds,broken clouds,04d
1526810400,2018-05-20 10:00:00 +0000 UTC,2964574,,,,287.15,287.15,287.15,1018,,,82,4,140,,,,,,,,,75,500,Rain,light rain,10d
1526814000,2018-05-20 11:00:00 +0000 UTC,2964574,,,,287.66,287.15,288.15,1018,,,82,4,160,,,,,,,,,75,803,Clouds,broken clouds,04d
1526817600,2018-05-20 12:00:00 +0000 UTC,2964574,,,,289.15,289.15,289.15,1017,,,67,2,210,,,,,,,,,75,803,Clouds,broken clouds,04d
1526821200,2018-05-20 13:00:00 +0000 UTC,2964574,,,,289.58,289.15,290.15,1018,,,67,5,150,,,,,,,,,75,803,Clouds,broken clouds,04d
1526824800,2018-05-20 14:00:00 +0000 UTC,2964574,,,,290.02,289.15,291.15,1017,,,55,5,150,,,,,,,,,75,803,Clouds,broken clouds,04d
1526828400,2018-05-20 15:00:00 +0000 UTC,2964574,,,,289.14,288.15,290.15,1018,,,59,4,150,,,,,,,,,75,500,Rain,light rain,10d
1526832000,2018-05-20 16:00:00 +0000 UTC,2964574,,,,288.02,287.15,289.15,1017,,,59,5,190,,,,,,,,,75,500,Rain,light rain,10d
1526835600,2018-05-20 17:00:00 +0000 UTC,2964574,,,,288.58,288.15,289.15,1017,,,59,4,150,,,,,,,,,75,500,Rain,light rain,10d
1526839200,2018-05-20 18:00:00 +0000 UTC,2964574,,,,288.58,288.15,289.15,1017,,,55,4,150,,,,,,,,,75,500,Rain,light rain,10d
1526842800,2018-05-20 19:00:00 +0000 UTC,2964574,,,,288.58,288.15,289.15,1017,,,51,4,140,,,,,,,,,75,803,Clouds,broken clouds,04d
1526846400,2018-05-20 20:00:00 +0000 UTC,2964574,,,,288.15,288.15,288.15,1017,,,67,3,150,,,,,,,,,75,803,Clouds,broken clouds,04d
1526850000,2018-05-20 21:00:00 +0000 UTC,2964574,,,,287.72,287.15,288.15,1017,,,67,2,160,,,,,,,,,75,803,Clouds,broken clouds,04n
1526853600,2018-05-20 22:00:00 +0000 UTC,2964574,,,,287.28,286.15,288.15,1017,,,76,4,140,,,,,,,,,75,803,Clouds,broken clouds,04n
1526857200,2018-05-20 23:00:00 +0000 UTC,2964574,,,,286.28,285.15,287.15,1017,,,87,2,170,,,,,,,,,75,500,Rain,light rain,10n
1526860800,2018-05-21 00:00:00 +0000 UTC,2964574,,,,286.15,286.15,286.15,1017,,,66,4,230,,,,,,,,,75,500,Rain,light rain,10n
1526864400,2018-05-21 01:00:00 +0000 UTC,2964574,,,,285.72,285.15,286.15,1017,,,81,2,140,,,,,,,,,75,500,Rain,light rain,10n
1526868000,2018-05-21 02:00:00 +0000 UTC,2964574,,,,284.72,284.15,285.15,1017,,,93,2,170,,,,,,,,,75,500,Rain,light rain,10n
1526871600,2018-05-21 03:00:00 +0000 UTC,2964574,,,,285.15,285.15,285.15,1016,,,81,2,170,,,,,,,,,75,500,Rain,light rain,10n
1526875200,2018-05-21 04:00:00 +0000 UTC,2964574,,,,284.72,284.15,285.15,1016,,,87,2,170,,,,,,,,,75,803,Clouds,broken clouds,04n
1526878800,2018-05-21 05:00:00 +0000 UTC,2964574,,,,285.15,285.15,285.15,1016,,,76,2,150,,,,,,,,,0,800,Clear,Sky is Clear,01d
1526882400,2018-05-21 06:00:00 +0000 UTC,2964574,,,,284.72,284.15,285.15,1017,,,87,2,170,,,,,,,,,0,800,Clear,Sky is Clear,01d
1526886000,2018-05-21 07:00:00 +0000 UTC,2964574,,,,285.72,285.15,286.15,1017,,,93,3,220,,,,,,,,,0,800,Clear,Sky is Clear,01d
1526889600,2018-05-21 08:00:00 +0000 UTC,2964574,,,,286.66,286.15,287.15,1017,,,87,2,140,,,,,,,,,0,800,Clear,Sky is Clear,01d
1526893200,2018-05-21 09:00:00 +0000 UTC,2964574,,,,287.15,287.15,287.15,1018,,,76,3,140,,,,,,,,,90,500,Rain,light rain,10d
1526896800,2018-05-21 10:00:00 +0000 UTC,2964574,,,,287.66,287.15,288.15,1017,,,82,3,240,,,,,,,,,90,804,Clouds,overcast clouds,04d
1526900400,2018-05-21 11:00:00 +0000 UTC,2964574,,,,288.15,288.15,288.15,1018,,,77,2,210,,,,,,,,,90,804,Clouds,overcast clouds,04d
1526904000,2018-05-21 12:00:00 +0000 UTC,2964574,,,,288.15,288.15,288.15,1018,,,72,3,240,,,,,,,,,90,804,Clouds,overcast clouds,04d
1526907600,2018-05-21 13:00:00 +0000 UTC,2964574,,,,289.15,289.15,289.15,1018,,,72,4,240,,,,,,,,,75,803,Clouds,broken clouds,04d
1526911200,2018-05-21 14:00:00 +0000 UTC,2964574,,,,289.64,289.15,290.15,1018,,,72,4,250,,,,,,,,,75,500,Rain,light rain,10d
1526914800,2018-05-21 15:00:00 +0000 UTC,2964574,,,,287.15,287.15,287.15,1019,,,82,8,10,,,,,,,,,75,803,Clouds,broken clouds,04d
1526918400,2018-05-21 16:00:00 +0000 UTC,2964574,,,,284.66,284.15,285.15,1020,,,87,8,10,,,,,,,,,75,803,Clouds,broken clouds,04d
1526922000,2018-05-21 17:00:00 +0000 UTC,2964574,,,,284.66,284.15,285.15,1020,,,87,6,20,,,,,,,,,75,803,Clouds,broken clouds,04d
1526925600,2018-05-21 18:00:00 +0000 UTC,2964574,,,,283.15,283.15,283.15,1021,,,87,5,340,,,,,,,,,75,803,Clouds,broken clouds,04d
1526929200,2018-05-21 19:00:00 +0000 UTC,2964574,,,,282.72,282.15,283.15,1021,,,87,5,360,,,,,,,,,75,803,Clouds,broken clouds,04d
1526932800,2018-05-21 20:00:00 +0000 UTC,2964574,,,,282.15,282.15,282.15,1021,,,87,5,350,,,,,,,,,75,803,Clouds,broken clouds,04d
1526936400,2018-05-21 21:00:00 +0000 UTC,2964574,,,,282.15,282.15,282.15,1022,,,87,4,340,,,,,,,,,75,803,Clouds,broken clouds,04n
1526940000,2018-05-21 22:00:00 +0000 UTC,2964574,,,,282.15,282.15,282.15,1022,,,76,4,10,,,,,,,,,75,803,Clouds,broken clouds,04n
1526943600,2018-05-21 23:00:00 +0000 UTC,2964574,,,,280.72,280.15,281.15,1022,,,87,3,330,,,,,,,,,75,803,Clouds,broken clouds,04n
1526947200,2018-05-22 00:00:00 +0000 UTC,2964574,,,,280.72,280.15,281.15,1022,,,93,4,320,,,,,,,,,75,803,Clouds,broken clouds,04n
1526950800,2018-05-22 01:00:00 +0000 UTC,2964574,,,,281.15,281.15,281.15,1022,,,81,4,330,,,,,,,,,75,803,Clouds,broken clouds,04n
1526954400,2018-05-22 02:00:00 +0000 UTC,2964574,,,,280.72,280.15,281.15,1021,,,87,4,320,,,,,,,,,75,300,Drizzle,light intensity drizzle,09n
1526958000,2018-05-22 03:00:00 +0000 UTC,2964574,,,,280.72,280.15,281.15,1021,,,87,3,320,,,,,,,,,75,803,Clouds,broken clouds,04n
1526961600,2018-05-22 04:00:00 +0000 UTC,2964574,,,,279.72,279.15,280.15,1021,,,93,3,320,,,,,,,,,75,803,Clouds,broken clouds,04n
1526965200,2018-05-22 05:00:00 +0000 UTC,2964574,,,,278.15,278.15,278.15,1021,,,93,3,320,,,,,,,,,20,801,Clouds,few clouds,02d
1526968800,2018-05-22 06:00:00 +0000 UTC,2964574,,,,279.15,279.15,279.15,1022,,,93,2,310,,,,,,,,,20,801,Clouds,few clouds,02d
1526972400,2018-05-22 07:00:00 +0000 UTC,2964574,,,,280.01,279.15,281.15,1022,,,87,2,350,,,,,,,,,20,801,Clouds,few clouds,02d
1526976000,2018-05-22 08:00:00 +0000 UTC,2964574,,,,282.64,282.15,283.15,1022,,,76,4,20,,,,,,,,,20,801,Clouds,few clouds,02d
1526979600,2018-05-22 09:00:00 +0000 UTC,2964574,,,,284.14,283.15,285.15,1022,,,76,4,40,,,,,,,,,75,803,Clouds,broken clouds,04d
1526983200,2018-05-22 10:00:00 +0000 UTC,2964574,,,,284.16,283.15,285.15,1022,,,87,4,40,,,,,,,,,75,803,Clouds,broken clouds,04d
1526986800,2018-05-22 11:00:00 +0000 UTC,2964574,,,,283.66,283.15,284.15,1022,,,87,4,10,,,,,,,,,75,803,Clouds,broken clouds,04d
1526990400,2018-05-22 12:00:00 +0000 UTC,2964574,,,,284.15,284.15,284.15,1023,,,81,5,20,,,,,,,,,75,803,Clouds,broken clouds,04d
1526994000,2018-05-22 13:00:00 +0000 UTC,2964574,,,,285.15,285.15,285.15,1023,,,81,5,10,,,,,,,,,75,803,Clouds,broken clouds,04d
1526997600,2018-05-22 14:00:00 +0000 UTC,2964574,,,,286.15,286.15,286.15,1023,,,82,4,30,,,,,,,,,75,803,Clouds,broken clouds,04d
1527001200,2018-05-22 15:00:00 +0000 UTC,2964574,,,,286.15,286.15,286.15,1023,,,76,3,360,,,,,,,,,75,803,Clouds,broken clouds,04d
1527004800,2018-05-22 16:00:00 +0000 UTC,2964574,,,,287.66,287.15,288.15,1022,,,71,4,30,,,,,,,,,75,803,Clouds,broken clouds,04d
1527008400,2018-05-22 17:00:00 +0000 UTC,2964574,,,,287.72,287.15,288.15,1022,,,71,5,30,,,,,,,,,75,803,Clouds,broken clouds,04d
1527012000,2018-05-22 18:00:00 +0000 UTC,2964574,,,,287.72,287.15,288.15,1022,,,67,5,50,,,,,,,,,40,802,Clouds,scattered clouds,03d
1527015600,2018-05-22 19:00:00 +0000 UTC,2964574,,,,287.28,286.15,288.15,1023,,,71,4,50,,,,,,,,,40,802,Clouds,scattered clouds,03d
1527019200,2018-05-22 20:00:00 +0000 UTC,2964574,,,,285.85,284.15,287.15,1023,,,81,3,50,,,,,,,,,0,800,Clear,Sky is Clear,01d
1527022800,2018-05-22 21:00:00 +0000 UTC,2964574,,,,284.42,282.15,286.15,1023,,,87,3,60,,,,,,,,,0,800,Clear,Sky is Clear,01n
1527026400,2018-05-22 22:00:00 +0000 UTC,2964574,,,,281.85,280.15,283.15,1024,,,87,2,30,,,,,,,,,0,800,Clear,Sky is Clear,01n
1527030000,2018-05-22 23:00:00 +0000 UTC,2964574,,,,280.98,278.15,283.15,1024,,,100,2,10,,,,,,,,,0,800,Clear,Sky is Clear,01n
1527033600,2018-05-23 00:00:00 +0000 UTC,2964574,,,,280.28,279.15,281.15,1024,,,100,3,30,,,,,,,,,0,800,Clear,Sky is Clear,01n
1527037200,2018-05-23 01:00:00 +0000 UTC,2964574,,,,280.67,279.15,282.15,1024,,,93,3,30,,,,,,,,,0,800,Clear,Sky is Clear,01n
1527040800,2018-05-23 02:00:00 +0000 UTC,2964574,,,,279.72,279.15,280.15,1024,,,100,2,350,,,,,,,,,0,800,Clear,Sky is Clear,01n
1527044400,2018-05-23 03:00:00 +0000 UTC,2964574,,,,281.28,280.15,282.15,1024,,,100,3,10,,,,,,,,,40,802,Clouds,scattered clouds,03n
1527048000,2018-05-23 04:00:00 +0000 UTC,2964574,,,,280.72,280.15,281.15,1024,,,100,3,10,,,,,,,,,20,801,Clouds,few clouds,02n
1527051600,2018-05-23 05:00:00 +0000 UTC,2964574,,,,281.15,281.15,281.15,1024,,,100,2,360,,,,,,,,,20,701,Mist,mist,50d
1527051600,2018-05-23 05:00:00 +0000 UTC,2964574,,,,281.15,281.15,281.15,1024,,,100,2,360,,,,,,,,,20,741,Fog,fog,50d
1527055200,2018-05-23 06:00:00 +0000 UTC,2964574,,,,282.15,282.15,282.15,1025,,,93,3,30,,,,,,,,,40,701,Mist,mist,50d
1527058800,2018-05-23 07:00:00 +0000 UTC,2964574,,,,283.15,283.15,283.15,1025,,,100,4,60,,,,,,,,,40,701,Mist,mist,50d
1527062400,2018-05-23 08:00:00 +0000 UTC,2964574,,,,284.02,283.15,285.15,1025,,,87,5,80,,,,,,,,,40,701,Mist,mist,50d
1527066000,2018-05-23 09:00:00 +0000 UTC,2964574,,,,286.15,286.15,286.15,1026,,,76,5,80,,,,,,,,,40,802,Clouds,scattered clouds,03d
1527069600,2018-05-23 10:00:00 +0000 UTC,2964574,,,,286.66,286.15,287.15,1026,,,82,5,90,,,,,,,,,75,803,Clouds,broken clouds,04d
1527073200,2018-05-23 11:00:00 +0000 UTC,2964574,,,,287.66,287.15,288.15,1026,,,71,6,80,,,,,,,,,75,803,Clouds,broken clouds,04d
1527076800,2018-05-23 12:00:00 +0000 UTC,2964574,,,,288.15,288.15,288.15,1026,,,67,5,90,,,,,,,,,75,803,Clouds,broken clouds,04d
1527080400,2018-05-23 13:00:00 +0000 UTC,2964574,,,,288.66,288.15,289.15,1026,,,72,5,70,,,,,,,,,75,803,Clouds,broken clouds,04d
1527084000,2018-05-23 14:00:00 +0000 UTC,2964574,,,,288.16,287.15,289.15,1026,,,71,6,80,,,,,,,,,75,803,Clouds,broken clouds,04d
1527087600,2018-05-23 15:00:00 +0000 UTC,2964574,,,,288.16,287.15,289.15,1026,,,71,4,80,,,,,,,,,75,803,Clouds,broken clouds,04d
1527091200,2018-05-23 16:00:00 +0000 UTC,2964574,,,,288.72,288.15,289.15,1025,,,67,4,70,,,,,,,,,75,803,Clouds,broken clouds,04d
1527094800,2018-05-23 17:00:00 +0000 UTC,2964574,,,,288.15,288.15,288.15,1025,,,67,4,90,,,,,,,,,75,803,Clouds,broken clouds,04d
1527098400,2018-05-23 18:00:00 +0000 UTC,2964574,,,,287.72,287.15,288.15,1025,,,71,4,80,,,,,,,,,40,802,Clouds,scattered clouds,03d
1527102000,2018-05-23 19:00:00 +0000 UTC,2964574,,,,287.28,286.15,288.15,1025,,,71,4,70,,,,,,,,,40,802,Clouds,scattered clouds,03d
1527105600,2018-05-23 20:00:00 +0000 UTC,2964574,,,,286.15,286.15,286.15,1025,,,71,4,80,,,,,,,,,0,800,Clear,Sky is Clear,01d
1527109200,2018-05-23 21:00:00 +0000 UTC,2964574,,,,284.72,284.15,285.15,1025,,,76,2,60,,,,,,,,,0,800,Clear,Sky is Clear,01d
1527112800,2018-05-23 22:00:00 +0000 UTC,2964574,,,,283.28,282.15,284.15,1025,,,87,2,80,,,,,,,,,0,800,Clear,Sky is Clear,01n
1527116400,2018-05-23 23:00:00 +0000 UTC,2964574,,,,281.98,279.15,284.15,1025,,,93,2,90,,,,,,,,,0,800,Clear,Sky is Clear,01n
1527120000,2018-05-24 00:00:00 +0000 UTC,2964574,,,,281.55,278.15,284.15,1024,,,93,1,0,,,,,,,,,0,800,Clear,Sky is Clear,01n
1527123600,2018-05-24 01:00:00 +0000 UTC,2964574,,,,280.55,277.15,283.15,1024,,,100,1,10,,,,,,,,,20,801,Clouds,few clouds,02n
1527127200,2018-05-24 02:00:00 +0000 UTC,2964574,,,,280.85,279.15,282.15,1024,,,93,1,10,,,,,,,,,20,801,Clouds,few clouds,02n
1527130800,2018-05-24 03:00:00 +0000 UTC,2964574,,,,279.28,278.15,280.15,1024,,,100,1,350,,,,,,,,,20,741,Fog,fog,50n
1527134400,2018-05-24 04:00:00 +0000 UTC,2964574,,,,279.85,278.15,281.15,1023,,,100,1,340,,,,,,,,,20,741,Fog,fog,50n
1527138000,2018-05-24 05:00:00 +0000 UTC,2964574,,,,280.28,279.15,281.15,1023,,,100,2,40,,,,,,,,,20,741,Fog,fog,50d
1527141600,2018-05-24 06:00:00 +0000 UTC,2964574,,,,281.58,281.15,282.15,1023,,,100,2,30,,,,,,,,,40,741,Fog,fog,50d
1527145200,2018-05-24 07:00:00 +0000 UTC,2964574,,,,283.58,283.15,284.15,1023,,,93,3,40,,,,,,,,,75,803,Clouds,broken clouds,04d
1527148800,2018-05-24 08:00:00 +0000 UTC,2964574,,,,286.15,286.15,286.15,1023,,,82,4,40,,,,,,,,,0,800,Clear,Sky is Clear,01d
1527152400,2018-05-24 09:00:00 +0000 UTC,2964574,,,,286.66,286.15,287.15,1023,,,76,4,80,,,,,,,,,0,800,Clear,Sky is Clear,01d
1527156000,2018-05-24 10:00:00 +0000 UTC,2964574,,,,286.66,286.15,287.15,1023,,,76,4,70,,,,,,,,,0,800,Clear,Sky is Clear,01d
1527159600,2018-05-24 11:00:00 +0000 UTC,2964574,,,,286.66,286.15,287.15,1023,,,71,5,60,,,,,,,,,75,803,Clouds,broken clouds,04d
1527163200,2018-05-24 12:00:00 +0000 UTC,2964574,,,,286.66,286.15,287.15,1023,,,71,4,70,,,,,,,,,75,803,Clouds,broken clouds,04d
1527166800,2018-05-24 13:00:00 +0000 UTC,2964574,,,,287.66,287.15,288.15,1023,,,67,5,70,,,,,,,,,75,803,Clouds,broken clouds,04d
1527170400,2018-05-24 14:00:00 +0000 UTC,2964574,,,,287.66,287.15,288.15,1023,,,71,4,60,,,,,,,,,75,300,Drizzle,light intensity drizzle,09d
1527174000,2018-05-24 15:00:00 +0000 UTC,2964574,,,,286.15,286.15,286.15,1023,,,76,4,60,,,,,,,,,75,520,Rain,light intensity shower rain,09d
1527174000,2018-05-24 15:00:00 +0000 UTC,2964574,,,,286.15,286.15,286.15,1023,,,76,4,60,,,,,,,,,75,300,Drizzle,light intensity drizzle,09d
1527177600,2018-05-24 16:00:00 +0000 UTC,2964574,,,,286.15,286.15,286.15,1022,,,76,3,50,,,,,,,,,75,520,Rain,light intensity shower rain,09d
1527181200,2018-05-24 17:00:00 +0000 UTC,2964574,,,,286.58,286.15,287.15,1022,,,71,2,70,,,,,,,,,75,803,Clouds,broken clouds,04d
