stop_number,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
3134,145,111,84A,84,84X,,,,,,,,,,,,,,,,,,
3135,84X,84,84A,145,,,,,,,,,,,,,,,,,,,
3136,145,84A,84,,,,,,,,,,,,,,,,,,,,
3138,84,84A,145,,,,,,,,,,,,,,,,,,,,
3139,145,84A,84,45A,,,,,,,,,,,,,,,,,,,
3140,45A,84,84A,145,,,,,,,,,,,,,,,,,,,
3141,145,84A,84,7D,,,,,,,,,,,,,,,,,,,
3142,7D,84,84A,145,,,,,,,,,,,,,,,,,,,
3143,145,111,84A,84,84X,,,,,,,,,,,,,,,,,,
3144,84X,84,84A,111,145,,,,,,,,,,,,,,,,,,
3145,145,84X,,,,,,,,,,,,,,,,,,,,,
3146,84,145,84A,,,,,,,,,,,,,,,,,,,,
3147,84A,145,84,,,,,,,,,,,,,,,,,,,,
3148,84,145,84A,,,,,,,,,,,,,,,,,,,,
3149,84A,84,,,,,,,,,,,,,,,,,,,,,
3150,84,84A,,,,,,,,,,,,,,,,,,,,,
3151,84A,84,,,,,,,,,,,,,,,,,,,,,
3152,84,84A,,,,,,,,,,,,,,,,,,,,,
3153,84A,84,63,,,,,,,,,,,,,,,,,,,,
3154,84,84A,,,,,,,,,,,,,,,,,,,,,
3155,84A,84,,,,,,,,,,,,,,,,,,,,,
3156,84,84A,,,,,,,,,,,,,,,,,,,,,
3158,84A,84,,,,,,,,,,,,,,,,,,,,,
3159,84,84A,,,,,,,,,,,,,,,,,,,,,
3160,84A,84,,,,,,,,,,,,,,,,,,,,,
3161,84,4,84A,,,,,,,,,,,,,,,,,,,,
3162,84A,4,84,,,,,,,,,,,,,,,,,,,,
3163,84,4,84A,,,,,,,,,,,,,,,,,,,,
3164,84A,4,84,,,,,,,,,,,,,,,,,,,,
3165,114,,,,,,,,,,,,,,,,,,,,,,
3166,114,,,,,,,,,,,,,,,,,,,,,,
3167,114,,,,,,,,,,,,,,,,,,,,,,
3168,114,,,,,,,,,,,,,,,,,,,,,,
3169,114,,,,,,,,,,,,,,,,,,,,,,
3171,114,,,,,,,,,,,,,,,,,,,,,,
3173,114,,,,,,,,,,,,,,,,,,,,,,
3174,114,,,,,,,,,,,,,,,,,,,,,,
3175,114,,,,,,,,,,,,,,,,,,,,,,
3176,114,,,,,,,,,,,,,,,,,,,,,,
3177,114,,,,,,,,,,,,,,,,,,,,,,
3178,114,,,,,,,,,,,,,,,,,,,,,,
3179,114,,,,,,,,,,,,,,,,,,,,,,
3181,114,116,75,47,11,,,,,,,,,,,,,,,,,,
3182,116,114,,,,,,,,,,,,,,,,,,,,,
3183,114,116,,,,,,,,,,,,,,,,,,,,,
3184,116,114,,,,,,,,,,,,,,,,,,,,,
3187,114,,,,,,,,,,,,,,,,,,,,,,
3188,114,,,,,,,,,,,,,,,,,,,,,,
3189,114,,,,,,,,,,,,,,,,,,,,,,
3190,114,,,,,,,,,,,,,,,,,,,,,,
3191,114,,,,,,,,,,,,,,,,,,,,,,
3192,114,,,,,,,,,,,,,,,,,,,,,,
3193,114,,,,,,,,,,,,,,,,,,,,,,
3194,114,,,,,,,,,,,,,,,,,,,,,,
3195,114,,,,,,,,,,,,,,,,,,,,,,
3196,114,46E,,,,,,,,,,,,,,,,,,,,,
3198,114,,,,,,,,,,,,,,,,,,,,,,
3199,114,,,,,,,,,,,,,,,,,,,,,,
3200,114,,,,,,,,,,,,,,,,,,,,,,
3201,114,,,,,,,,,,,,,,,,,,,,,,
3202,45A,7D,7A,7,,,,,,,,,,,,,,,,,,,
3203,7,7A,7D,45A,,,,,,,,,,,,,,,,,,,
3204,45A,7D,7A,7,,,,,,,,,,,,,,,,,,,
3205,7A,111,45A,,,,,,,,,,,,,,,,,,,,
3206,45A,111,7A,,,,,,,,,,,,,,,,,,,,
3207,7A,111,,,,,,,,,,,,,,,,,,,,,
3208,111,7A,,,,,,,,,,,,,,,,,,,,,
3209,7A,111,,,,,,,,,,,,,,,,,,,,,
3210,111,7A,,,,,,,,,,,,,,,,,,,,,
3211,7A,111,,,,,,,,,,,,,,,,,,,,,
3212,111,7A,7B,45A,,,,,,,,,,,,,,,,,,,
3213,45A,7B,7A,111,,,,,,,,,,,,,,,,,,,
3214,111,7A,7B,7,45A,,,,,,,,,,,,,,,,,,
3215,45A,7,7B,7A,111,,,,,,,,,,,,,,,,,,
3216,111,7A,7B,7,45A,,,,,,,,,,,,,,,,,,
3217,45A,7,7B,7A,111,,,,,,,,,,,,,,,,,,
3218,111,7A,7B,7,45A,,,,,,,,,,,,,,,,,,
3219,7,7B,7A,111,,,,,,,,,,,,,,,,,,,
3220,111,7A,7,,,,,,,,,,,,,,,,,,,,
3221,7A,111,,,,,,,,,,,,,,,,,,,,,
3222,111,7A,,,,,,,,,,,,,,,,,,,,,
3223,7A,111,,,,,,,,,,,,,,,,,,,,,
3224,111,7A,7D,7B,7,,,,,,,,,,,,,,,,,,
3225,7,7B,7D,7A,111,45A,,,,,,,,,,,,,,,,,
3226,45A,111,7A,7D,7B,7,,,,,,,,,,,,,,,,,
3227,7,7B,7D,7A,111,45A,,,,,,,,,,,,,,,,,
3228,45A,111,7A,7D,7B,7,,,,,,,,,,,,,,,,,
3229,7,7B,7D,7A,111,45A,,,,,,,,,,,,,,,,,
3230,45A,111,7A,7D,7B,,,,,,,,,,,,,,,,,,
3231,7B,45A,,,,,,,,,,,,,,,,,,,,,
3232,7D,7A,111,,,,,,,,,,,,,,,,,,,,
3233,111,7A,7D,,,,,,,,,,,,,,,,,,,,
3234,7D,7A,111,,,,,,,,,,,,,,,,,,,,
3235,111,7A,7D,,,,,,,,,,,,,,,,,,,,
3236,7D,7A,111,45A,,,,,,,,,,,,,,,,,,,
3237,45A,111,7A,7D,,,,,,,,,,,,,,,,,,,
3238,7D,7A,7,45A,,,,,,,,,,,,,,,,,,,
3239,45A,7,7A,7D,,,,,,,,,,,,,,,,,,,
3240,7D,7A,7,45A,,,,,,,,,,,,,,,,,,,
3241,45A,,,,,,,,,,,,,,,,,,,,,,
3242,45A,,,,,,,,,,,,,,,,,,,,,,
3243,45A,7B,,,,,,,,,,,,,,,,,,,,,
3244,7B,45A,,,,,,,,,,,,,,,,,,,,,
3245,45A,7B,,,,,,,,,,,,,,,,,,,,,
3246,7B,45A,,,,,,,,,,,,,,,,,,,,,
3247,45A,7B,,,,,,,,,,,,,,,,,,,,,
3248,45A,,,,,,,,,,,,,,,,,,,,,,
3249,63,,,,,,,,,,,,,,,,,,,,,,
3254,63,,,,,,,,,,,,,,,,,,,,,,
3255,63,,,,,,,,,,,,,,,,,,,,,,
3256,63,,,,,,,,,,,,,,,,,,,,,,
3258,145,,,,,,,,,,,,,,,,,,,,,,
3259,145,,,,,,,,,,,,,,,,,,,,,,
3260,63,,,,,,,,,,,,,,,,,,,,,,
3261,63,,,,,,,,,,,,,,,,,,,,,,
3262,63,,,,,,,,,,,,,,,,,,,,,,
3265,63,,,,,,,,,,,,,,,,,,,,,,
3266,63,,,,,,,,,,,,,,,,,,,,,,
3267,63,,,,,,,,,,,,,,,,,,,,,,
3268,63,,,,,,,,,,,,,,,,,,,,,,
3269,63,,,,,,,,,,,,,,,,,,,,,,
3270,63,,,,,,,,,,,,,,,,,,,,,,
3271,63,,,,,,,,,,,,,,,,,,,,,,
3272,63,,,,,,,,,,,,,,,,,,,,,,
3273,63,,,,,,,,,,,,,,,,,,,,,,
3274,63,,,,,,,,,,,,,,,,,,,,,,
3275,63,,,,,,,,,,,,,,,,,,,,,,
3276,63,,,,,,,,,,,,,,,,,,,,,,
3277,63,,,,,,,,,,,,,,,,,,,,,,
3278,63,,,,,,,,,,,,,,,,,,,,,,
3279,63,,,,,,,,,,,,,,,,,,,,,,
3280,63,44,,,,,,,,,,,,,,,,,,,,,
3282,44,63,,,,,,,,,,,,,,,,,,,,,
3283,63,44,118,,,,,,,,,,,,,,,,,,,,
3284,118,44,63,,,,,,,,,,,,,,,,,,,,
3285,63,,,,,,,,,,,,,,,,,,,,,,
3289,63,,,,,,,,,,,,,,,,,,,,,,
3290,63,,,,,,,,,,,,,,,,,,,,,,
3291,63,,,,,,,,,,,,,,,,,,,,,,
3292,63,,,,,,,,,,,,,,,,,,,,,,
3293,63,,,,,,,,,,,,,,,,,,,,,,
3294,63,,,,,,,,,,,,,,,,,,,,,,
3295,63,,,,,,,,,,,,,,,,,,,,,,
3296,63,,,,,,,,,,,,,,,,,,,,,,
3297,63,,,,,,,,,,,,,,,,,,,,,,
3298,63,,,,,,,,,,,,,,,,,,,,,,
3306,63,,,,,,,,,,,,,,,,,,,,,,
3307,63,,,,,,,,,,,,,,,,,,,,,,
3309,63,,,,,,,,,,,,,,,,,,,,,,
3310,44,118,,,,,,,,,,,,,,,,,,,,,
3312,63,,,,,,,,,,,,,,,,,,,,,,
3317,118,,,,,,,,,,,,,,,,,,,,,,
3318,118,,,,,,,,,,,,,,,,,,,,,,
3320,118,,,,,,,,,,,,,,,,,,,,,,
3321,116,47,75,,,,,,,,,,,,,,,,,,,,
3322,75,47,116,,,,,,,,,,,,,,,,,,,,
3328,70,270,,,,,,,,,,,,,,,,,,,,,
3329,270,70,,,,,,,,,,,,,,,,,,,,,
3330,70,270,,,,,,,,,,,,,,,,,,,,,
3331,270,70,,,,,,,,,,,,,,,,,,,,,
3332,70,270,,,,,,,,,,,,,,,,,,,,,
3333,270,70,,,,,,,,,,,,,,,,,,,,,
3334,70,270,,,,,,,,,,,,,,,,,,,,,
3335,270,70,,,,,,,,,,,,,,,,,,,,,
3336,70,270,,,,,,,,,,,,,,,,,,,,,
3337,270,70,,,,,,,,,,,,,,,,,,,,,
3338,70,270,,,,,,,,,,,,,,,,,,,,,
3339,270,70,,,,,,,,,,,,,,,,,,,,,
3340,70,270,,,,,,,,,,,,,,,,,,,,,
3343,45A,,,,,,,,,,,,,,,,,,,,,,
3344,7B,7D,,,,,,,,,,,,,,,,,,,,,
3345,7D,7B,46E,,,,,,,,,,,,,,,,,,,,
3346,63,,,,,,,,,,,,,,,,,,,,,,
3351,270,70,,,,,,,,,,,,,,,,,,,,,
3352,70,270,,,,,,,,,,,,,,,,,,,,,
3353,17,,,,,,,,,,,,,,,,,,,,,,
3354,17,,,,,,,,,,,,,,,,,,,,,,
3355,17,150,,,,,,,,,,,,,,,,,,,,,
3356,150,17,,,,,,,,,,,,,,,,,,,,,
3357,17,,,,,,,,,,,,,,,,,,,,,,
3358,17,,,,,,,,,,,,,,,,,,,,,,
3360,17,,,,,,,,,,,,,,,,,,,,,,
3361,17,,,,,,,,,,,,,,,,,,,,,,
3362,17,,,,,,,,,,,,,,,,,,,,,,
3365,25X,66A,66,66B,67,,,,,,,,,,,,,,,,,,
3366,67,66B,66,66A,25X,,,,,,,,,,,,,,,,,,
3367,25X,66A,66,66B,67,,,,,,,,,,,,,,,,,,
3368,239,25A,25B,,,,,,,,,,,,,,,,,,,,
3370,25B,25A,239,,,,,,,,,,,,,,,,,,,,
3372,67,66B,66,66A,25X,,,,,,,,,,,,,,,,,,
3373,25X,66A,66,66B,67,,,,,,,,,,,,,,,,,,
3374,67,66B,66,66A,25X,,,,,,,,,,,,,,,,,,
3376,51D,,,,,,,,,,,,,,,,,,,,,,
3377,51D,,,,,,,,,,,,,,,,,,,,,,
3378,51D,68,,,,,,,,,,,,,,,,,,,,,
3379,68,51D,,,,,,,,,,,,,,,,,,,,,
3383,68,,,,,,,,,,,,,,,,,,,,,,
3384,68,,,,,,,,,,,,,,,,,,,,,,
3385,68,,,,,,,,,,,,,,,,,,,,,,
3386,68,,,,,,,,,,,,,,,,,,,,,,
3387,68,,,,,,,,,,,,,,,,,,,,,,
3389,68,,,,,,,,,,,,,,,,,,,,,,
3390,68,,,,,,,,,,,,,,,,,,,,,,
3392,68,,,,,,,,,,,,,,,,,,,,,,
3393,68,,,,,,,,,,,,,,,,,,,,,,
3394,68,,,,,,,,,,,,,,,,,,,,,,
3396,68,,,,,,,,,,,,,,,,,,,,,,
3397,68,,,,,,,,,,,,,,,,,,,,,,
3398,68,,,,,,,,,,,,,,,,,,,,,,
3399,68,,,,,,,,,,,,,,,,,,,,,,
3400,68,68X,,,,,,,,,,,,,,,,,,,,,
3401,68X,68,,,,,,,,,,,,,,,,,,,,,
3402,68,68X,,,,,,,,,,,,,,,,,,,,,
3403,68X,68,,,,,,,,,,,,,,,,,,,,,
3404,68,68X,,,,,,,,,,,,,,,,,,,,,
3405,68X,68,,,,,,,,,,,,,,,,,,,,,
3406,68,68X,,,,,,,,,,,,,,,,,,,,,
3407,68X,68,,,,,,,,,,,,,,,,,,,,,
3408,68,68X,,,,,,,,,,,,,,,,,,,,,
3409,68X,68,,,,,,,,,,,,,,,,,,,,,
3410,68,68X,,,,,,,,,,,,,,,,,,,,,
3411,68X,68,,,,,,,,,,,,,,,,,,,,,
3412,68,68X,,,,,,,,,,,,,,,,,,,,,
3413,68X,68,,,,,,,,,,,,,,,,,,,,,
3414,68,68X,,,,,,,,,,,,,,,,,,,,,
3415,68X,68,,,,,,,,,,,,,,,,,,,,,
3416,68,68X,,,,,,,,,,,,,,,,,,,,,
3417,68X,68,,,,,,,,,,,,,,,,,,,,,
3418,68,68X,13,151,,,,,,,,,,,,,,,,,,,
3419,151,13,68X,68,,,,,,,,,,,,,,,,,,,
3420,68,51X,51D,,,,,,,,,,,,,,,,,,,,
3421,51D,51X,68,,,,,,,,,,,,,,,,,,,,
3422,68,51X,51D,,,,,,,,,,,,,,,,,,,,
3423,51X,68,,,,,,,,,,,,,,,,,,,,,
3425,68,76A,76,,,,,,,,,,,,,,,,,,,,
3426,69,,,,,,,,,,,,,,,,,,,,,,
3427,69X,,,,,,,,,,,,,,,,,,,,,,
3428,69X,,,,,,,,,,,,,,,,,,,,,,
3429,69X,,,,,,,,,,,,,,,,,,,,,,
3432,69X,69,,,,,,,,,,,,,,,,,,,,,
3434,69,69X,,,,,,,,,,,,,,,,,,,,,
3435,69,,,,,,,,,,,,,,,,,,,,,,
3436,69,,,,,,,,,,,,,,,,,,,,,,
3437,69,69X,,,,,,,,,,,,,,,,,,,,,
3438,69,,,,,,,,,,,,,,,,,,,,,,
3439,69,,,,,,,,,,,,,,,,,,,,,,
3440,69,69X,,,,,,,,,,,,,,,,,,,,,
3441,69X,69,,,,,,,,,,,,,,,,,,,,,
3442,184,,,,,,,,,,,,,,,,,,,,,,
3443,69,,,,,,,,,,,,,,,,,,,,,,
3444,69,69X,,,,,,,,,,,,,,,,,,,,,
3445,69,,,,,,,,,,,,,,,,,,,,,,
3446,69,,,,,,,,,,,,,,,,,,,,,,
3447,69,69X,,,,,,,,,,,,,,,,,,,,,
3448,69,,,,,,,,,,,,,,,,,,,,,,
3449,69,,,,,,,,,,,,,,,,,,,,,,
3453,69,69X,,,,,,,,,,,,,,,,,,,,,
3454,69X,69,,,,,,,,,,,,,,,,,,,,,
3455,69,69X,,,,,,,,,,,,,,,,,,,,,
3456,69,,,,,,,,,,,,,,,,,,,,,,
3457,69,,,,,,,,,,,,,,,,,,,,,,
3461,69,69X,,,,,,,,,,,,,,,,,,,,,
3465,69,51D,13,,,,,,,,,,,,,,,,,,,,
3466,44,,,,,,,,,,,,,,,,,,,,,,
3467,44,,,,,,,,,,,,,,,,,,,,,,
3469,44,,,,,,,,,,,,,,,,,,,,,,
3470,44,,,,,,,,,,,,,,,,,,,,,,
3471,44,47,,,,,,,,,,,,,,,,,,,,,
3472,47,44,,,,,,,,,,,,,,,,,,,,,
3473,44,47,,,,,,,,,,,,,,,,,,,,,
3474,44,,,,,,,,,,,,,,,,,,,,,,
3475,44,,,,,,,,,,,,,,,,,,,,,,
3476,44,,,,,,,,,,,,,,,,,,,,,,
3477,44,,,,,,,,,,,,,,,,,,,,,,
3478,44,63,,,,,,,,,,,,,,,,,,,,,
3479,44,,,,,,,,,,,,,,,,,,,,,,
3481,44,118,,,,,,,,,,,,,,,,,,,,,
3482,118,44,,,,,,,,,,,,,,,,,,,,,
3483,44,118,,,,,,,,,,,,,,,,,,,,,
3484,118,44,,,,,,,,,,,,,,,,,,,,,
3485,44,47,118,,,,,,,,,,,,,,,,,,,,
3486,118,47,44,,,,,,,,,,,,,,,,,,,,
3487,44,47,118,,,,,,,,,,,,,,,,,,,,
3488,44,,,,,,,,,,,,,,,,,,,,,,
3489,44,,,,,,,,,,,,,,,,,,,,,,
3491,114,44B,,,,,,,,,,,,,,,,,,,,,
3492,44,,,,,,,,,,,,,,,,,,,,,,
3493,44B,114,,,,,,,,,,,,,,,,,,,,,
3494,114,44B,,,,,,,,,,,,,,,,,,,,,
3495,44B,,,,,,,,,,,,,,,,,,,,,,
3496,44B,,,,,,,,,,,,,,,,,,,,,,
3497,44B,,,,,,,,,,,,,,,,,,,,,,
3498,44B,,,,,,,,,,,,,,,,,,,,,,
3499,44B,,,,,,,,,,,,,,,,,,,,,,
3500,44B,,,,,,,,,,,,,,,,,,,,,,
3501,44B,,,,,,,,,,,,,,,,,,,,,,
3502,44B,,,,,,,,,,,,,,,,,,,,,,
3503,44B,,,,,,,,,,,,,,,,,,,,,,
3504,44B,,,,,,,,,,,,,,,,,,,,,,
3505,44B,,,,,,,,,,,,,,,,,,,,,,
3506,44B,,,,,,,,,,,,,,,,,,,,,,
3507,44B,,,,,,,,,,,,,,,,,,,,,,
3508,44B,,,,,,,,,,,,,,,,,,,,,,
3510,44B,,,,,,,,,,,,,,,,,,,,,,
3512,44B,,,,,,,,,,,,,,,,,,,,,,
3514,44B,,,,,,,,,,,,,,,,,,,,,,
3515,44B,,,,,,,,,,,,,,,,,,,,,,
3516,44B,,,,,,,,,,,,,,,,,,,,,,
3517,44B,,,,,,,,,,,,,,,,,,,,,,
3518,44B,,,,,,,,,,,,,,,,,,,,,,
3519,44B,,,,,,,,,,,,,,,,,,,,,,
3521,44B,,,,,,,,,,,,,,,,,,,,,,
3523,44B,,,,,,,,,,,,,,,,,,,,,,
3524,44B,,,,,,,,,,,,,,,,,,,,,,
3525,44B,,,,,,,,,,,,,,,,,,,,,,
3527,44B,,,,,,,,,,,,,,,,,,,,,,
3528,44B,,,,,,,,,,,,,,,,,,,,,,
3529,44B,,,,,,,,,,,,,,,,,,,,,,
3532,44B,114,,,,,,,,,,,,,,,,,,,,,
3533,114,44B,,,,,,,,,,,,,,,,,,,,,
3534,45A,,,,,,,,,,,,,,,,,,,,,,
3535,45A,7D,,,,,,,,,,,,,,,,,,,,,
3536,7D,45A,,,,,,,,,,,,,,,,,,,,,
3537,45A,7D,7B,,,,,,,,,,,,,,,,,,,,
3538,7B,7D,45A,,,,,,,,,,,,,,,,,,,,
3539,45A,7D,7B,,,,,,,,,,,,,,,,,,,,
3540,7B,7D,45A,,,,,,,,,,,,,,,,,,,,
3541,45A,7D,7B,,,,,,,,,,,,,,,,,,,,
3542,7B,7D,45A,,,,,,,,,,,,,,,,,,,,
3543,45A,7D,,,,,,,,,,,,,,,,,,,,,
3544,7B,,,,,,,,,,,,,,,,,,,,,,
3545,45A,,,,,,,,,,,,,,,,,,,,,,
3546,45A,,,,,,,,,,,,,,,,,,,,,,
3547,45A,,,,,,,,,,,,,,,,,,,,,,
3548,45A,,,,,,,,,,,,,,,,,,,,,,
3551,45A,,,,,,,,,,,,,,,,,,,,,,
3552,45A,7B,,,,,,,,,,,,,,,,,,,,,
3553,7B,45A,,,,,,,,,,,,,,,,,,,,,
3554,45A,7B,,,,,,,,,,,,,,,,,,,,,
3555,7B,45A,,,,,,,,,,,,,,,,,,,,,
3556,45A,7B,,,,,,,,,,,,,,,,,,,,,
3557,7B,45A,,,,,,,,,,,,,,,,,,,,,
3560,45A,,,,,,,,,,,,,,,,,,,,,,
3561,45A,,,,,,,,,,,,,,,,,,,,,,
3562,61,44,,,,,,,,,,,,,,,,,,,,,
3563,47,75,116,,,,,,,,,,,,,,,,,,,,
3565,33X,33,33A,,,,,,,,,,,,,,,,,,,,
3566,33A,33,33X,,,,,,,,,,,,,,,,,,,,
3567,33X,33,33A,,,,,,,,,,,,,,,,,,,,
3569,33A,33,33X,,,,,,,,,,,,,,,,,,,,
3571,33X,33,33A,,,,,,,,,,,,,,,,,,,,
3572,102,41C,,,,,,,,,,,,,,,,,,,,,
3573,42,43,,,,,,,,,,,,,,,,,,,,,
3574,32X,42,,,,,,,,,,,,,,,,,,,,,
3575,42,43,,,,,,,,,,,,,,,,,,,,,
3576,43,42,,,,,,,,,,,,,,,,,,,,,
3577,42,,,,,,,,,,,,,,,,,,,,,,
3578,42,,,,,,,,,,,,,,,,,,,,,,
3579,42,,,,,,,,,,,,,,,,,,,,,,
3580,42,,,,,,,,,,,,,,,,,,,,,,
3583,42,102,142,32X,,,,,,,,,,,,,,,,,,,
3584,32X,142,102,42,,,,,,,,,,,,,,,,,,,
3585,42,102,142,32X,,,,,,,,,,,,,,,,,,,
3586,102,,,,,,,,,,,,,,,,,,,,,,
3587,102,32X,32,,,,,,,,,,,,,,,,,,,,
3588,32,32X,102,,,,,,,,,,,,,,,,,,,,
3589,102,32X,32,,,,,,,,,,,,,,,,,,,,
3590,32,102,,,,,,,,,,,,,,,,,,,,,
3591,102,32,,,,,,,,,,,,,,,,,,,,,
3592,32,102,,,,,,,,,,,,,,,,,,,,,
3593,32,,,,,,,,,,,,,,,,,,,,,,
3594,32,,,,,,,,,,,,,,,,,,,,,,
3595,32,,,,,,,,,,,,,,,,,,,,,,
3596,32,,,,,,,,,,,,,,,,,,,,,,
3597,32,,,,,,,,,,,,,,,,,,,,,,
3598,32,32X,102,,,,,,,,,,,,,,,,,,,,
3599,102,32X,32,,,,,,,,,,,,,,,,,,,,
3600,32,,,,,,,,,,,,,,,,,,,,,,
3601,32,,,,,,,,,,,,,,,,,,,,,,
3602,32,,,,,,,,,,,,,,,,,,,,,,
3604,32,,,,,,,,,,,,,,,,,,,,,,
3605,32X,102,142,42,,,,,,,,,,,,,,,,,,,
3606,42,142,102,32X,,,,,,,,,,,,,,,,,,,
3607,32X,102,142,42,,,,,,,,,,,,,,,,,,,
3608,102,32X,,,,,,,,,,,,,,,,,,,,,
3609,32X,102,,,,,,,,,,,,,,,,,,,,,
3610,102,32X,,,,,,,,,,,,,,,,,,,,,
3611,32X,102,,,,,,,,,,,,,,,,,,,,,
3612,102,32X,,,,,,,,,,,,,,,,,,,,,
3613,32X,102,142,42,,,,,,,,,,,,,,,,,,,
3615,42,142,102,32X,,,,,,,,,,,,,,,,,,,
3616,32X,32,102,142,42,,,,,,,,,,,,,,,,,,
3618,102,32,32X,,,,,,,,,,,,,,,,,,,,
3619,32X,32,102,,,,,,,,,,,,,,,,,,,,
3620,102,32,32X,,,,,,,,,,,,,,,,,,,,
3621,32X,,,,,,,,,,,,,,,,,,,,,,
3622,32X,32,102,,,,,,,,,,,,,,,,,,,,
3623,102,32,32X,,,,,,,,,,,,,,,,,,,,
3624,32,,,,,,,,,,,,,,,,,,,,,,
3625,142,42,,,,,,,,,,,,,,,,,,,,,
3626,42,142,,,,,,,,,,,,,,,,,,,,,
3627,142,42,,,,,,,,,,,,,,,,,,,,,
3628,42,142,,,,,,,,,,,,,,,,,,,,,
3629,142,42,,,,,,,,,,,,,,,,,,,,,
3630,42,142,,,,,,,,,,,,,,,,,,,,,
3631,142,42,,,,,,,,,,,,,,,,,,,,,
3632,42,142,,,,,,,,,,,,,,,,,,,,,
3633,142,42,,,,,,,,,,,,,,,,,,,,,
3634,42,142,102,32X,,,,,,,,,,,,,,,,,,,
3635,32X,102,142,42,,,,,,,,,,,,,,,,,,,
3636,42,142,102,32X,,,,,,,,,,,,,,,,,,,
3639,42,,,,,,,,,,,,,,,,,,,,,,
3640,42,32X,,,,,,,,,,,,,,,,,,,,,
3641,32X,42,102,142,,,,,,,,,,,,,,,,,,,
3642,142,102,42,32X,,,,,,,,,,,,,,,,,,,
3643,32X,42,102,142,,,,,,,,,,,,,,,,,,,
3644,42,,,,,,,,,,,,,,,,,,,,,,
3645,42,,,,,,,,,,,,,,,,,,,,,,
3646,42,,,,,,,,,,,,,,,,,,,,,,
3647,42,43,,,,,,,,,,,,,,,,,,,,,
3648,43,,,,,,,,,,,,,,,,,,,,,,
3649,43,,,,,,,,,,,,,,,,,,,,,,
3650,43,,,,,,,,,,,,,,,,,,,,,,
3651,43,,,,,,,,,,,,,,,,,,,,,,
3652,43,,,,,,,,,,,,,,,,,,,,,,
3653,43,142,102,,,,,,,,,,,,,,,,,,,,
3654,43,,,,,,,,,,,,,,,,,,,,,,
3655,43,,,,,,,,,,,,,,,,,,,,,,
3656,43,102,142,,,,,,,,,,,,,,,,,,,,
3657,43,,,,,,,,,,,,,,,,,,,,,,
3658,43,,,,,,,,,,,,,,,,,,,,,,
3659,43,,,,,,,,,,,,,,,,,,,,,,
3660,43,,,,,,,,,,,,,,,,,,,,,,
3661,43,42,,,,,,,,,,,,,,,,,,,,,
3662,42,43,,,,,,,,,,,,,,,,,,,,,
3663,41,102,,,,,,,,,,,,,,,,,,,,,
3664,33A,33,,,,,,,,,,,,,,,,,,,,,
3665,747,757,,,,,,,,,,,,,,,,,,,,,
3669,757,747,41,102,16,16C,,,,,,,,,,,,,,,,,
3670,33,41,41C,41B,,,,,,,,,,,,,,,,,,,
3671,41B,41C,41,102,33,,,,,,,,,,,,,,,,,,
3672,33,102,41,41C,41B,,,,,,,,,,,,,,,,,,
3674,41B,41C,41,33,,,,,,,,,,,,,,,,,,,
3675,33,41,41C,41B,,,,,,,,,,,,,,,,,,,
3676,41B,41,41X,33,,,,,,,,,,,,,,,,,,,
3677,33,33A,,,,,,,,,,,,,,,,,,,,,
3678,33A,33,41C,102,,,,,,,,,,,,,,,,,,,
3679,41C,41B,41,41X,33,33A,33B,43,,,,,,,,,,,,,,,
3682,41X,41,41B,,,,,,,,,,,,,,,,,,,,
3686,41B,41,41X,,,,,,,,,,,,,,,,,,,,
3689,41,41A,41B,41C,43,33B,33A,33,,,,,,,,,,,,,,,
3690,33B,43,41B,41A,41,,,,,,,,,,,,,,,,,,
3691,41C,102,33,,,,,,,,,,,,,,,,,,,,
3692,33,33A,,,,,,,,,,,,,,,,,,,,,
3694,33,41B,41,41A,41X,,,,,,,,,,,,,,,,,,
3695,41X,41A,41,41B,33,,,,,,,,,,,,,,,,,,
3696,33,41B,41C,41,41A,,,,,,,,,,,,,,,,,,
3697,41A,41,41C,41B,33,,,,,,,,,,,,,,,,,,
3698,33,41B,41C,41,41A,,,,,,,,,,,,,,,,,,
3699,41A,41,41C,41B,33,,,,,,,,,,,,,,,,,,
3701,41C,102,,,,,,,,,,,,,,,,,,,,,
3702,102,41C,,,,,,,,,,,,,,,,,,,,,
3704,41C,41X,102,,,,,,,,,,,,,,,,,,,,
3705,102,41X,41C,,,,,,,,,,,,,,,,,,,,
3706,41C,41X,102,,,,,,,,,,,,,,,,,,,,
3707,102,41X,41C,,,,,,,,,,,,,,,,,,,,
3708,41C,41X,102,,,,,,,,,,,,,,,,,,,,
3709,102,41X,41C,,,,,,,,,,,,,,,,,,,,
3710,41C,41X,102,,,,,,,,,,,,,,,,,,,,
3711,41C,41,33,33A,33B,43,,,,,,,,,,,,,,,,,
3712,43,33B,33A,33,41C,,,,,,,,,,,,,,,,,,
3713,33,33A,33X,33B,,,,,,,,,,,,,,,,,,,
3714,33B,33X,33A,33,33D,,,,,,,,,,,,,,,,,,
3715,33,33A,33X,,,,,,,,,,,,,,,,,,,,
3718,33B,33,33D,,,,,,,,,,,,,,,,,,,,
3719,33D,33,33B,,,,,,,,,,,,,,,,,,,,
3720,33B,33,33D,,,,,,,,,,,,,,,,,,,,
3721,33D,33,33B,,,,,,,,,,,,,,,,,,,,
3722,33B,33,33D,,,,,,,,,,,,,,,,,,,,
